Compound_CID,SMILES
162140394,CCOC(=O)C1=CC(=CN=C1)N.CC1CCN(CC1)C2=C(C=CC(=N2)C)CCC(=O)CC3=CC(=CN=C3)CO.CC1CCN(CC1)C2=C(C=CC(=N2)C)CCC(=O)CC3=CC(=CN=C3)CO[Si](C)(C)C(C)(C)C.CC1CCN(CC1)C2=C(C=CC(=N2)C)CN.CC(=O)CC1=CC(=CN=C1)CO[Si](C)(C)C(C)(C)C.CC(C)(C)[Si](C)(C)OCC1=CC(=CN=C1)N.C1=C(C=NC=C1N)CO.C1=C(C=NC=C1N)C(=O)O
157611570,CC1=NC(=C(C=C1)N)C(=O)O.CC1=CC(=C(C=N1)N)C(=O)O.CC1=C(N=C(C(=N1)C(=O)O)N)C.CC1=NC=CC(=C1N)C(=O)O.C1=CC(=C(C(=C1)N)C(=O)O)C(F)(F)F.C1=CC(=C(C(=C1)F)C(=O)O)N.C1=CC(=C(N=C1)C(=O)O)N.C1=CC(=C(C=C1S(=O)(=O)N)C(=O)O)N.C1=CN=CC(=C1C(=O)O)N.C1=CN=C(C(=N1)C(=O)O)N.C1=C(C(=C(C(=C1F)F)F)C(=O)O)N.C1=C(C(=C(C(=C1F)F)N)C(=O)O)F.C1=C(C(=C(C(=C1F)F)C(=O)O)N)F.C1=C(C(=CN=N1)N)C(=O)O
81317680,C1=CC(=NC=C1N)C(=O)OC(F)F
172967051,C1=CN=CC=C1C#N.C1=CN=CC=C1/C(=N/N)/N.NN.O
170489026,CC(=O)NCCC=CC1=CC(=C(N=C1)C(=O)O)N
70770150,COC1=CC=CC(=C1)[C@@H]2CN(C[C@H]2C(=O)O)C(=O)C3=CN=C(C=C3)N
18801338,C1=CC(=NC=C1C2=CC=C(O2)C(=O)O)N
121499310,CC1(COC1)CNC(=O)C2=CC=C(C=C2)C3=C(C=CC=N3)N
139598611,C1C2CN(CC2(CN1C3=NC=CN=C3)CCC(=O)O)C(=O)C4=CN=C(C=C4)N
69844091,CC1=CC(=CC=C1)NC(=O)N2CCN(CC2)CCC3=CC=C(C=C3)C4=NC(=CC=C4)N
45785237,[2H]C([2H])([2H])C([2H])(C1=NC(=CC(=C1)N)Cl)C([2H])([2H])[2H]
105622562,C1CC2CN(CCN2C1)C3=NC=C(C(=C3)C(=O)O)N
159181938,CCOC(=O)CC1=C(SC(=N1)N)Cl.CC1=C(N=C(S1)N)C(=O)OC.COC1=NC2=C(C=C1)N=C(S2)N.COC(=O)C1=CN=C(C=C1)N.COC(=O)C1=NC2=C(C=C1)N=C(S2)N.COC(=O)C1=CC2=C(N=C1)SC(=N2)N.C1=CC2=C(N=C1)SC(=N2)N.C1=CC(=NC2=C1N=C(S2)N)Br.C1=CSC(=N1)N.C1=C(SC(=N1)N)F
88421391,CCN1CCN(C(=O)C1=O)C(=O)N[C@H](C2=CC=CC=C2)C(=O)N[C@]3([C@@H]4N(C3=O)C(=C(CS4)CSC5=CC=[N+](C=C5)N)C(=O)[O-])NC=O
88985575,CC(=C)OC(=O)C1=C(N=CC=C1)N
167717204,C1CC(=O)NC(=O)C1N2C(=O)C3=C(C2=O)C=C(C=C3)CNCC4=CC(=CN=C4)N
68261157,CCOC(=O)N1C2CCC1CN(C2)C(=O)C3=CN=C(C=C3)N
160813950,[Li+].B1(OC(C(O1)(C)C)(C)C)C2=CC3=C(C=C2)C=NN3C(=O)OC(C)(C)C.CC(C)(C)OC(=O)N1C2=C(C=CC(=C2)C3=CC(=NC(=N3)N4CCOCC4)NC5=CN=C(C=C5)C(=O)OC)C=N1.CC(C)(C)OC(=O)N1C2=C(C=CC(=C2)C3=CC(=NC(=N3)N4CCOCC4)Cl)C=N1.CC(C)(C)OC(=O)N1C2=C(C=CC(=C2)Br)C=N1.COC(=O)C1=NC=C(C=C1)N.C1COCCN1C2=NC(=CC(=N2)Cl)Cl.C1=CC2=C(C=C1Br)NN=C2.O.[OH-]
8893764,C1COC2=C(O1)C=CC(=C2)NC(=O)COC(=O)C3=C(N=CC=C3)N
159762540,[HH].CC(C)N(CC1=CC=CC=C1)C(=O)C2=CC=C(S2)C(=O)C3=C(N=CC=C3)N
175393219,C1=CC=C2C(=C1)C=NO2.C1=CN=CC(=C1N)C=O
44725920,C1=CC(=C[N+](=C1)CC(=O)NC2=CC=C(C=C2)[N+](=O)[O-])N.[Cl-]
18772013,CCOC(=O)C1CCCN(C1)CC2=NC(=CC=C2)N
139318704,C[C@@H]1CN(CCN1C(=O)OC2=CN=CC(=C2)N)CC3=C(C(=CC=C3)C(F)(F)F)C
24745781,CC1=CC=CC=C1C2=[N+](C=CC(=C2N)C(=O)C3=C(C=C(C=C3)F)F)[O-]
161433472,C1CCCN(CC1)C2=CC=CC(=N2)C(=O)C3=C(N=CC=C3)N.C1CNCCNC1.C1=CC(=NC(=C1)Br)C(=O)C2=C(N=CC=C2)N.C1=CC(=NC(=C1)Br)Br.C1=CC(=C(N=C1)N)C#N
76871909,CC#C[C@H]1CN(CCN1C2=CC=C(C=C2)[C@](CO)(C(F)(F)F)O)S(=O)(=O)C3=CN=C(C=C3)N
57365947,C1=CC(=C[N+](=C1)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(C([C@H]3[C@H]([C@H]([C@@H](O3)N4C=C5C(=NC6=NC=CN56)N=C4)OP(=O)(O)O)O)OP(=O)(O)O)O)O)O)N
91697533,C1=CC(=CN=C1)NC(=O)C(C(F)(F)F)(F)F
63154332,CCCCCCCOC(=O)C1=CC(=CN=C1)N
162191975,C1=CC2=C(C(=C1)C(F)(F)F)OC(=C2)CNC(=O)C=CC3=CN=C(C=C3)N
61358391,C1C2CC3CC1CC(C2)(C3)NC4=C(C=C(C=N4)N)C(=O)N
81691084,C1COCC1(C(=O)O)NC(=O)C2=NC=C(C=C2)N
91481565,CC1=CC(=C2C=C(C=CC2=N1)C(=O)N)C3=C(N=C4C=CC(=CC4=C3N)C(=O)NC5=CC=C(C=C5)NC(=O)C6=CN=C(C=C6)N)C
115051222,CC(C)(C)OC(=O)N1CCCC(C1)C2=NC=C(C=C2)N
167733851,C1CC(=O)NC(=O)C1N2C(=O)C3=C(C2=O)C=C(C=C3)CNC4=CC=CC(=N4)N
58902359,C1CC2=C(CC1C(=O)O)C=C(C=C2)OC3=CC(=NC=C3)N
76222925,COC(=O)C(CC1=NC=CC(=C1)N)N
71427322,C1=CC=NC(=C1)N.C1=CC=NC(=C1)N.C1=CC(=CC=C1C2=CC=C(C=C2)O)O.C1=CC(=CC=C1C2=CC=C(C=C2)O)O.C1=CC(=CC=C1C2=CC=C(C=C2)O)O
142139686,CCC1=CC(=C(C=C1OCCCCCCNC(=O)C2=CN=C(C=C2)N)O)C(=O)C
130396019,CN1C(=CC(=N1)NC(=O)NC2=CC=CC(=C2)C(F)(F)F)C#CC3=CN=C(C=C3)N
145713692,C1C(CN1)S(=O)(=O)C2=C(C(=C(C=C2)C3=C(N=CC=C3)N)C4NNNN4)S(=O)(=O)N
157558942,C1=CN=CC(=C1CO)N.C1=CN=CC(=C1C=O)N
119059532,CN(CC1=NNC2=C1CCCCC2)C(=O)C3=CC=C(C=C3)C4=CC(=CN=C4)N
124964707,CC(C)N1CCN(C[C@H]1C(=O)N)C(=O)C2=C(N=CC=C2)N
21964204,CC1=CC(=CC=C1)C(=O)C(C2=CC(=NC=C2)N)Br.Br
72876380,C1=CC=C(C=C1)C(CCC2=CN=C(C=C2)N)(C#N)C3=CC=CC=C3
113447655,C1=CC(=C(N=C1)C(=O)NC(CC(=O)N)C(=O)O)N
81317046,C1COC(=O)C1OC(=O)C2=NC=C(C=C2)N
10406701,C1CC(=NNC1=O)N2C=C(C(=N2)C3=CC(=C(C=C3)F)F)C4=CC(=NC=C4)N
71000476,C1CC1C(C(F)(F)F)NC2=NC=C(C3=C2C4=C(N3)C=C(C=C4)C5=CN=C(C=C5)N)C(=O)N
11547866,C1=CC(=C2C=CN(C2=C1)CC3=CC(=NC=C3)N)NC(=O)NC4=C(C=CC(=C4)Br)OC(F)F
117816653,CC(C)NC1=NC(=NC(=C1)NC2=CC(=NC=C2)C(F)(F)F)C3=NC(=CC=C3)N
159727499,C1=CC(=C(C(=C1C(F)(F)F)F)C(=O)NC2=CC(=NC=C2)C(=O)N)F.C1=CC(=C(C(=C1C(F)(F)F)F)C(=O)O)F.C1=CN=C(C=C1N)C(=O)N
104742424,C1CCC(CC1)(CC(=O)O)NC(=O)C2=C(C=CC=N2)N
159475057,[CH3-].CC1=CC(=C(C=C1N2C=C(N=C2)C3CC3)C(=O)NC4=CC=CC(=N4)C5=NN=CN5C6CCC(CC6)(F)F)N.CC1=CC2=C(C=C1N3C=C(N=C3)C4CC4)C(=O)N(C=N2)C5=CC=CC(=N5)C6=NN=CN6C7CCC(CC7)(F)F.CC1=CC(=C(C=C1N2C=C(N=C2)C3CC3)C(=O)NC4=CC=CC(=N4)C5=NN=CN5C6CCC(CC6)(F)F)NCC7=CC=C(C=C7)OC.CC1=CC(=C(C=C1N2C=C(N=C2)C3CC3)C(=O)NC4=CC=CC(=N4)C5=NN=CN5C6CCC(CC6)(F)F)F.CC1=CC(=C(C=C1N2C=C(N=C2)C3CC3)C(=O)O)F.CC(C)(C)OC(=O)CC1CCC(CC1)(F)F.C1CC(CCC1N)(F)F.C1CC(CCC1N2C=NN=C2C3=NC(=CC=C3)N)(F)F.C1=CC(=NC(=C1)N)C(=O)NN.[W]
81316628,COCCOCCOC(=O)C1=NC=C(C=C1)N
11329765,C1=CC=[N+](C(=C1)N)CCCCCCCCCCCC[N+]2=CC=CC=C2N
131948271,C1COCC1C(=O)N2CCC3(CC2)CN(CCO3)C(=O)C4=NC(=CC=C4)N
80647638,CCOC(=O)C1CCCN(C1)C2=CC=CC(=N2)N
160459965,CCOC1=CC=C(C=C1)N.CCOC1=CC=C(C=C1)NC(=O)C2=C(N=CC=C2)NC(=O)[C@@H](CCNC(=O)OC(C)(C)C)NCC(=O)C3=CC=CC=C3.CCOC1=CC=C(C=C1)N2C(=O)C3=C(N=CC=C3)N=C2[C@@H](CCN)NC(=O)OCC4=CC=CC=C4.CCOC1=CC=C(C=C1)N2C(=O)C3=C(N=CC=C3)N=C2[C@@H](CCNC(=O)CN(C)C)NC(=O)OCC4=CC=CC=C4.CCOC1=CC=C(C=C1)N2C(=O)C3=C(N=CC=C3)N=C2[C@@H](CCNC(=O)OC(C)(C)C)NC(=O)OCC4=CC=CC=C4.CC(C)(C)OC(=O)NCC[C@H](C(=O)O)NC(=O)OCC1=CC=CC=C1.CN(C)CC(=O)O.C1=CC=C(C=C1)COC(=O)NCC[C@H](C2=NC3=C(C=CC=N3)C(=O)O2)NC(=O)OCC4=CC=CC=C4.C1=CC(=C(N=C1)N)C(=O)O.C(Cl)Cl.Cl.Br
66977443,C1=CC(=NC=C1S)N.Cl.Cl
91487215,C1=CC(=CN=C1)C(=O)O[N+]2=CC=C(C=C2)N
11692576,CN(C)C1=CC=[N+](C=C1)C2=C(C(=NC(=C2Cl)[N+]3=CC=C(C=C3)N)[N+]4=CC=C(C=C4)N)Cl
87181370,CC1=CC2=C(C=C1O)OC(=O)C(=C2C)CC3=CC(=NC=C3)N
100203695,C[C@H]1C(=O)N(CCN1C(=O)C2=NC(=CC=C2)N)CC(C)C
81317285,C1=CC(=CC=C1COC(=O)C2=NC=C(C=C2)N)C(=O)O
57942601,CC(C)OC1=CC=C(C=C1)S(=O)(=O)NC2=C(N=CC(=C2)Cl)C(=O)C3=CN=C(C=C3)N
157538913,C.CC1=CN=C(N=C1C2=CNC3=CC=CC=C32)N[C@@H]4CCC[C@@H](C4)N.CC1=CN=C(N=C1C2=CNC3=CC=CC=C32)N[C@@H]4CCC[C@@H](C4)NC(=O)C5=NC=C(C=C5)N.C1=CC(=NC=C1N)C(=O)O
81317541,C1=CC(=CC=C1COC(=O)C2=NC=C(C=C2)N)C#N
121503642,CN1C=CN=C1CCCN(C)C(=O)C2=CC=CC(=C2)C3=C(C=CC=N3)N
67347606,CNC(=O)C1=CC=C(C=C1)C2=CC3=NC=CC(=C3S2)OC4=CN=C(C=C4)N
171636615,C1C[C@H](N(C1)C(=O)CN2C=C(C3=C2C=CC=C3F)C4=CCN(CC4)C(=O)C5=CC(=NC=C5)N)C(F)(F)F
66323927,C1CCC(C1)COC(=O)C2=CC(=CN=C2)N
66652484,CC(C)[Si](C(C)C)(C(C)C)O[C@@H]1C[C@@H](O[C@@H]([C@H]1O[Si](C(C)C)(C(C)C)C(C)C)C#N)C2=C(C=NC=C2)N
73348521,CCCCCCCCCC(=O)N[C@@H](CC1=CNC2=CC=CC=C21)C(=O)N[C@@H](CC(=O)N)C(=O)N[C@@H](CCO)C(=O)N[C@H]3[C@H](OC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](NC(=O)CNC(=O)[C@@H](NC(=O)[C@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)CNC3=O)CCCNC(=O)C4=C(N=CC=C4)N)CC(=O)O)C)CC(=O)O)CO)[C@H](C)CC(=O)O)CC(=O)C5=CC=CC=C5N)C
90411099,C1CC1NC(=O)C2=NC=CC(=C2)OC3=CN=C(C=C3)N
167831544,CC1CC(CCN1C(=O)C2=C(C=CC=N2)N)NC(=O)CN3N=C(N=N3)C
68061009,COC(=NC1=CC=CC(=C1)NC(=O)C2=NC=C(C=C2)N)N
86754340,CC(C)(C)OC(=O)[C@H](CNC(=O)C1=CC=C(C=C1)OCCC2=NC(=CC=C2)N)NS(=O)(=O)C3=CC=CC=C3
91811843,CC(C)(C)OC(=O)N1CCCN(CC1)C2=NC=CC(=C2)N
145934099,CCC(C)CN1CCOC2(CCN(CC2)C(=O)C3=CN=C(C=C3)N)CC1=O
86298884,C1=CC(=NC=C1C2=NC=C3C(=C2)N(C(=O)C4=C3NN=C4)CC(F)(F)F)N
70002633,C1=CC=C2C(=C1)C=CC=C2O.C1=CC(=C(N=C1)N)O
159896306,CC(C)(C)C1=CN=C(N=C1NC2=C(C=NC=C2)C(=O)OC)C3=C(C=CC(=C3)Cl)F.CC(C)(C)C1=CN=C(N=C1Cl)C2=C(C=CC(=C2)Cl)F.COC(=O)C1=C(C=CN=C1)N
56972462,C1=C(C=NC=C1S)N
121201777,CC(C1CCCCN1C2=NC=C(C=C2)N)O
139269221,C1=CC(=NC=C1C2=C(C(=C(C=C2)S(=O)(=O)NCCC3=CN=CN3)S(=O)(=O)N)C4NNNN4)N
165817932,CC(C)(C)OC(=O)N1CCC(CC1)CC2=NC=CC(=C2)N
92432267,CC1=C(N=C2C=C(NN2C1=O)[C@@H]3CCCN3C(=O)C4=CC(=CN=C4)N)C
158879398,C[C@@H](C1=C(C(=CC=C1)Cl)Cl)NC(=O)NC2=CC=C(C=C2)S(=O)(=O)CC3=[NH+]C=C(C=C3)N.[Cl-]
10020638,C1=CC(=CC(=C1)F)C2=NN(C=C2C3=CC(=NC=C3)N)C4=NNC(=O)C=C4
21876306,C1=CC(=NC=C1N)CC(=O)O
67151221,C1CCN(CC1)C(=O)C2=NC=C(C=C2)N
164150598,C1=CC(=CC=C1C(=O)COC(=O)C2=NC=C(C=C2)N)Cl
104742543,C1C(CN1C(=O)C2=C(C=CC=N2)N)N3C=C(N=N3)C(=O)O
23583877,B(C1=C(C=CN=C1)N)(O)O
146552483,CN1CCN(CC1)C2CCN(CC2)C(=N)OC(=N)C3=CN=C(C=C3)N
68478615,C1=CC=C(C=C1)[C@H](C(=O)N)NC(=O)CC(=O)NC2=CC(=C(C=C2F)OC3=CC(=NC=C3)N)F.C(=O)(C(F)(F)F)O
90042318,C1C2=C(C=CC(=C2)C3=CC=C(S3)C4=CC(=CN=C4)N)C(=O)N1CCO
57690640,C1CNCC1CNC2=NC(=C(C=C2)C(F)(F)F)C(=O)C3=C(N=CC=C3)N
120453583,C1CC1N2CCN(CC2=O)C(=O)C3=C(C=CN=C3)N.Cl
104742485,C1CCC(C(C1)CNC(=O)C2=C(C=CC=N2)N)C(=O)O
159138021,CCOC(=O)C1=CC(=C(N=C1)CC2CCCCC2)NCC3=CC=CC=C3.CC(C)(C)OC(=O)C1=CC(=C(N=C1)CC2CCCCC2)N.CC(C)(C)OC(=O)C1=CC(=C(N=C1)CC23CC4CC(C2)CC(C4)C3)N.CC(C)(C)OC(=O)C1=CC(=C(N=C1)CC23CC4CC(C2)CC(C4)C3)NC5CCCCC5.COC1=CC(=C(N=C1)CC2CCCCC2)N
89963009,COC1=CC(=C(C=C1)CN(C2=NC=NC=C2)S(=O)(=O)C3=C(C=C(C(=C3)F)O[C@H]4CCCC[C@@H]4C5=C(N=CC=C5)N)F)OC
118429615,CC(C)C[C@@H](COC1=C(C=C(C=C1)C2=CC(=NC=C2)N)C#N)N
145884697,C1CCN(C1)C(=O)C2=NC=CC(=C2)N.Cl
117875184,CC[C@H](C1=C(C(=C(C=C1)Cl)C(=O)C2=CN=C(C=C2)N)F)N[C@@H](C)CC(=O)NCCO
175688347,C1=CC=C(C(=C1)OOC(=O)C2=C(N=CC=C2)N)F
9957182,CC1=C(C(=C(C2=C1OC(CC2)(C)COC3=CC=C(C=C3)NC(=O)C4=CN=C(C=C4)N)C)OC(=O)C)C
65427802,CC(=O)C1=CC=C(C=C1)NS(=O)(=O)C2=C(N=CC=C2)N
81571821,C1CCC(C1)OC(=O)C2=NC(=CC=C2)N
81694563,CCC(CC)(C(=O)O)NC(=O)C1=NC=C(C=C1)N
92043695,C1=CN=CC(=C1N)OS(=O)(=O)O
70817536,C[Si](C)(C)CCOCN1C=C(C2=CN=CN=C21)C(=O)C3=CC(=CN=C3)N
85910361,C1=CC(=C(N=C1)N)C(=O)N=[N+]=[N-]
69798538,C1=CC(=NC(=C1)N)CCNC2=CC=C(C=C2)NC(=O)C3=C(C=CC(=C3)F)C4=CC=C(C=C4)C(F)(F)F
68576437,CC1=C(C=CC(=C1)O)N.C1=CC(=C(N=C1)N)O
81317681,CC(C)(CCCOC(=O)C1=NC=C(C=C1)N)C#N
86675733,CCN(C(=O)CNC(=O)NCC1=CN=C(C=C1)N)O
103403121,COCCOCCCOC(=O)C1=NC(=CC=C1)N
134406022,CC(C)(C)OC(=O)N(C)C1CCN(CC1)C2=CN=C(C=C2)N
129783181,COC(=O)C1CSCN1C(=O)C[N+]2=CC=CC=C2N.[Cl-]
54860742,C1CCC2C(C1)CCCN2C3=C(C=C(C=N3)N)C#N
22054350,CC(C)(C)OC(=O)C1=CN=C(C=C1)N
43144550,CC(C)(C)C(=O)NC1=NC=C(C=C1)N
135369949,C1CN(CCC1(F)F)C(=O)C2=C(C(=NC=C2)C3=CC(=C4C(=C3)C=C(O4)CNC(=O)/C=C/C5=CN=C(C=C5)N)C6=CC=C(C=C6)F)F
102736180,CC(=O)NCC1CCN(CC1)C(=O)C2=C(C=CC=N2)N
13388391,C1=CC=C(C(=C1)C(=O)C2=CC(=CC=C2)F)NC3=C(C=CC=N3)N
88843086,COS.C1=CC(=C(N=C1)C(=O)[O-])N.[Na+]
171622921,CC1=C(C(=O)N2C(=NC(=N2)N3CCOCC3)N1CC(=O)NC4=CC=C(C=C4)C(F)(F)F)N5CCN(CC5)C(=O)C6=C(C=CC=N6)N
56721097,CC1=CC=C(S1)C2=CC3=C(C(=C2)O)OCCN(C3)CC4=C(N=CC=C4)N
154567916,C1CC2(CCC3=C2N=C(NC3=O)C4CC4)CN(C1)C(=O)C5=NC(=CC=C5)N
44562021,CC(C)(C(=O)O)O/N=C(/C1=NSC(=N1)N)\C(=O)N[C@H]2[C@@H]3N(C2=O)C(=C(CS3)C[N+]4=CC=CC(=C4)N)C(=O)[O-]
144216565,CC.C1=CC=C(C=C1)COC(=O)C2=CN=C(C=C2)N
178109879,CC.CCOC.C1=CC(=NC=C1C=O)N
118664255,CNC(=O)C1=C2C=NN(C2=CC(=C1)C3=CC(=CN=C3)N)C4=CC=CC(=N4)C(F)(F)F
105571372,C1=CC(=NC=C1N)C(=O)OCC2=CC(=CN=C2)F
165438645,CC1=NN(C(=O)C1C(C)C)C2=CN=C(C=C2)N
157682329,CC(C)(C1C[C@H]2CC(C[C@H]2C1)C3=C4C=C(C=CC4=NC=C3)F)C(=O)CC5=CN=C(C=C5)C#N.CC(C)(C1C[C@H]2CC(C[C@H]2C1)C3=C4C=C(C=CC4=NC=C3)F)C(=O)Cl.C1=CC(=NC=C1N)C#N
81317042,CC(C)CCOC(=O)C1=NC=C(C=C1)N
24745950,C1=CC(=CC(=C1)Cl)C2=[N+](C=CC(=C2N)C(=O)C3=C(C=C(C=C3)F)F)[O-]
70713570,CC1=CC=C(C=C1)[C@@H]2CN(C[C@H]2NC(=O)C3CC3)C(=O)C4=CN=C(C=C4)N
165368938,CC1=C(SC=N1)C2=CC=C(C=C2)[C@H](C)NC(=O)[C@@H]3C[C@H](CN3C(=O)[C@H](C(C)(C)C)NC(=O)CCCCCCCCCCNC(=O)CCC4=CC(=CC=C4)C5=NC6=C(C=C5)N=C(N6C7=CC=C(C=C7)C8(CCC8)N)C9=C(N=CC=C9)N)O
72212142,C1=CC(=NC=C1N)C(=O)C(F)(F)F
161083390,CC1=CC=C(C=C1)CN2CC[C@H]([C@@H](C2)O)CNC(=O)C3=CC=C(C=C3)O.CC1=CC=C(C=C1)COC(=O)N2CCC(CC2)CNC(=O)C3=CC(=NC=C3)N.CC1=CC=C(C=C1)OCC(=O)N2CCC(CC2)CNC(=O)C3=CC=C(C=C3)O.CC1=CC=C(S1)CN2CC[C@H]([C@@H](C2)O)CNC(=O)C3=CC=C(C=C3)O.C1CN(C[C@H]([C@@H]1CNC(=O)C2=CC=C(C=C2)O)O)CCCC3=CC=CC=C3.C1CN(CCC1CNC(=O)C2=CC=C(C=C2)O)C(=O)COC3=CC=C(C=C3)F.C1CN(CCC1CNC(=O)C2=CC=C(C=C2)O)C(=O)COC3=CC=C(C=C3)Cl
70607188,CC1([C@@H](N2[C@H](S1)C(C2=O)NC(=O)CC3=CC=CC=C3NC(=O)C4=C(N=CC=C4)N)C(=O)O)C
159674176,COC1=CN=C(N=C1NC2=C(C=NC=C2)C(=O)NC3CC3)C4=C(C=CC(=C4)Cl)F.COC1=CN=C(N=C1NC2=C(C=NC=C2)C(=O)O)C3=C(C=CC(=C3)Cl)F.COC1=CN=C(N=C1NC2=C(C=NC=C2)C(=O)OC)C3=C(C=CC(=C3)Cl)F.COC1=CN=C(N=C1Cl)C2=C(C=CC(=C2)Cl)F.COC(=O)C1=C(C=CN=C1)N
118299478,C[C@@H](C1=CC2=C(C=C1)OC(O2)(F)F)NC(=O)N3[C@@H]([C@H](C3=O)CC4=CC(=NC=C4)N)C(=O)O
66076050,CC1C(=O)NC(=O)CN1C(=O)C2=C(N=CC=C2)N
17431602,CN(CC1=CC2=C(C=C1)C=C(C=C2)OC)C(=O)COC(=O)C3=C(N=CC=C3)N
118238161,CC(=O)NC1=NC=C(C(=C1)C2=CC(=C(N=C2)N)S(=O)(=O)O)S(=O)(=O)O
143284171,CC[C@@H]1CN(CCN(C1)C2=NC=C(N=C2C)C(=O)NC)C3CCN(CC3)C(=O)C4=C(N=CC=C4)N
162059817,[2H]CF.C.CC(=O)C1=CN=C(C=C1)NC(=O)OC2=C3C4=C(CC5[C@@]67[C@]4(CCN5CC8CC8)[C@@H](O3)[C@](CC6)([C@H](C7)[C@](C)(C(C)(C)C)O)C)C=C2.C[C@@]12CC[C@@]3(C[C@@H]1[C@](C)(C(C)(C)C)O)[C@H]4CC5=C6[C@]3([C@H]2OC6=C(C=C5)OC(=O)NC7=NC=C(C=C7)C(=O)O)CCN4CC8CC8.C1=CC=C(C=C1)COC(=O)C2=CN=C(C=C2)N.C1=CC=C(C=C1)COC(=O)C2=CN=C(C=C2)OC#N.C1=CC(=NC=C1C(=O)O)N.C(Cl)Cl
63154030,CC(C)OC(=O)C1=CC(=CN=C1)N
57416500,B1(OC(C(O1)(C)C)(C)C)C2=CC(=CN=C2)NC(=O)OC(C)(C)C
13156117,CC1=[N+](C=C(C(=N1)N)C[N+]2=CC=CC=C2N)C.[O-]Cl(=O)(=O)=O.[O-]Cl(=O)(=O)=O
60922497,C1C2CC3CC1CC(C2)(C3)NC4=C(C=C(C=N4)N)C#N
161100291,CC(=O)CCCOC1CN(C1)C[C@@H](C(=O)OC)NC(=O)OC(C)(C)C.CC1(OCCO1)CCCOC2CNC2.CC1(OCCO1)CCCOC2CN(C2)C[C@@H](C(=O)OC)NC(=O)OC(C)(C)C.CC1(OCCO1)CCCOC2CN(C2)C(=O)OCC3=CC=CC=C3.CC1(OCCO1)CCCCl.CC(C)(C)OC(=O)N[C@@H](CN1CC(C1)OCCCC2=NC3=C(CCCN3)C=C2)C(=O)OC.CC(C)(C)OC(=O)N[C@@H](CN1CC(C1)OCCCC2=NC3=C(C=CC=N3)C=C2)C(=O)OC.CC(C)(C)OC(=O)N[C@@H](CI)C(=O)OC.COC(=O)[C@H](CN1CC(C1)OCCCC2=NC3=C(CCCN3)C=C2)N.COC(=O)[C@H](CN1CC(C1)OCCCC2=NC3=C(CCCN3)C=C2)NC(=O)C4=C(C=CC=C4Cl)Cl.C1C(CN1C(=O)OCC2=CC=CC=C2)O.C1=CC(=C(C(=C1)Cl)C(=O)O)Cl.C1=CC(=C(N=C1)N)C=O.S
161976619,C[C@H]1CN(C(=O)C2=C(C=NN12)C#CC3=CN=C(C=C3)N)C4=CC=C(C=C4)OC(F)(F)F
18650754,C1=C(C=NC(=C1C(=O)[C@H](CCC(=O)O)N)C#N)N
158365205,CC(=O)CCC1CC(C1)C(=O)OCC2=CC=CC=C2.CC(=O)CP(=O)(OC)OC.CC(=O)/C=C/C1CC(C1)C(=O)OCC2=CC=CC=C2.CC(C)(C)OC(=O)CC(C1=CN=C(N=C1)C(F)(F)F)NC(=O)C2CC(C2)CCC3=NC4=C(CCCC4)C=C3.C1CCC2=C(C1)C=CC(=N2)CCC3CC(C3)C(=O)NC(CC(=O)O)C4=CN=C(N=C4)C(F)(F)F.C1CCC2=C(C1)C=CC(=N2)CCC3CC(C3)C(=O)O.C1C(CC1C(=O)O)CCC2=NC3=C(C=CC=N3)C=C2.C1C(CC1C(=O)OCC2=CC=CC=C2)CCC3=NC4=C(C=CC=N4)C=C3.C1C(CC1C(=O)OCC2=CC=CC=C2)C=O.C1=CC(=C(N=C1)N)C=O
121508396,C1COCCN1C(=O)C2=CC=C(C=C2)C3=C(C=CC=N3)N
143610645,CC(C)(C)C1=CC=C(C=C1)S(=O)(=O)NC2=C(N=CC(=C2)C3CC3)C(=O)C4=CN=C(C=C4)N
105070546,CC1C(=O)NC(=O)CN1C(=O)C2=C(C=NC=C2)N
167854733,CC1CCN(CC1NC(=O)C2=NC3=C(C=NC=C3C=C2)Br)C(=O)C4=NC(=CC=C4)N
175393212,C1=CC=C2C(=C1)C=NO2.C1=CC(=C(N=C1)N)C=O
161576957,B(C)(C1=CC=CC=C1CNC2=C(C=CC=N2)C=O)O.B(C1=C(N=CC=C1)CBr)(O)O.C1CCOC1.C1=CC(=C(N=C1)N)C=O
138986432,CC(=O)C1=CC=CC(=C1)C2=C(C=NC=C2)N
155384001,C[C@@H](C1CC1)N2CC3=C(C2=O)C(=CC(=C3)C4=NC5=C(C(=NN5C=C4)N)C(=O)NC6=CN=C(C=C6)N)OC(F)(F)F
87373871,CCCC(=O)ONC(=O)C1=C(C=NC=C1)N
29922313,C[C@@H](C1=C(N=CC=C1)N)O
59960298,C[C@@H]1C2C(C(=O)N2C(=C1COC3=C(C=C(C=C3)C[N+]4=CC=CC=C4N)I)C(=O)OCC=C)C(C)C(=O)OOCC=C
