Compound_CID,SMILES,N_O_MinCharge,Frac_NegativeAtoms,PEOE_VSA1,PEOE_VSA14,N_coord,coord_types,MolecularWeight,HBondDonorCount,HBondAcceptorCount,RotatableBondCount,LogP,RingCount,HeteroRing,FSP3
53223322,CSC1=CC=C(C=C1)C2=CN=C(C=C2C(=O)O)N,-0.4776209729728755,0.6666666666666666,10.84019487200289,5.969305287951849,2.0,2.0,260.318,2.0,4.0,3.0,2.7509,2.0,1.0,0.0769230769230769
53223330,COC1=CC=CC(=C1F)C2=C(C=CN=C2)C(=O)O,-0.493663050086028,0.5,9.843390348640757,5.969305287951849,1.0,2.0,247.225,1.0,3.0,3.0,2.5945,2.0,1.0,0.0769230769230769
53223346,COC1=CC(=C(C=C1)C2=NC=CC(=C2)C(=O)O)F,-0.4966575783944262,0.5,9.843390348640757,5.969305287951849,1.0,2.0,247.225,1.0,3.0,3.0,2.5945,2.0,1.0,0.0769230769230769
53223362,COC1=CC(=C(C=C1)F)C2=C(C=CN=C2)C(=O)O,-0.4967418339271605,0.5,9.843390348640757,5.969305287951849,1.0,2.0,247.225,1.0,3.0,3.0,2.5945,2.0,1.0,0.0769230769230769
53223378,COC1=C(C=C(C=C1)C2=NC=CC(=C2)C(=O)O)F,-0.4936869442798024,0.5555555555555556,9.843390348640757,5.969305287951849,1.0,2.0,247.225,1.0,3.0,3.0,2.5945,2.0,1.0,0.0769230769230769
53223438,CC1=CC(=C(C=C1)C2=CN=C(C=C2C(=O)O)Cl)Cl,-0.47762127964015,0.6111111111111112,5.106527394840706,5.969305287951849,1.0,2.0,282.126,1.0,2.0,2.0,4.062020000000001,2.0,1.0,0.0769230769230769
53223506,CC1=C(C=CC(=C1)Cl)C2=CN=C(C=C2C(=O)O)Cl,-0.4776212836707579,0.6666666666666666,5.106527394840706,5.969305287951849,1.0,2.0,282.126,1.0,2.0,2.0,4.062020000000002,2.0,1.0,0.0769230769230769
53223682,COC(=O)C1=CC=CC(=C1)C2=CNC(=O)C=C2C(=O)O,-0.4776202212078307,0.55,14.827368869587962,11.9386105759037,0.0,1.0,273.244,2.0,4.0,3.0,1.5266999999999995,2.0,1.0,0.0714285714285714
53223686,COC(=O)C1=CC=CC(=C1)C2=CN=C(C=C2C(=O)O)Cl,-0.4776212846308177,0.6,9.843390348640757,11.9386105759037,1.0,2.0,291.68999999999994,1.0,4.0,3.0,2.886800000000001,2.0,1.0,0.0714285714285714
53223702,CCOC1=CC(=C(C=C1)C2=C(C=CN=C2)C(=O)O)C,-0.4938789409386757,0.631578947368421,9.843390348640757,5.969305287951849,1.0,2.0,257.289,1.0,3.0,4.0,3.1539200000000003,2.0,1.0,0.2
53223734,C1=CC(=C(C=C1C2=CN=C(C=C2C(=O)O)Cl)C#N)Cl,-0.4776212846229702,0.5789473684210527,5.106527394840706,5.969305287951849,2.0,2.0,293.1089999999999,1.0,3.0,2.0,3.625280000000001,2.0,1.0,0.0
53223786,COC1=CC(=CC(=C1)C2=CN=C(C=C2C(=O)O)Cl)OC,-0.4966016917433911,0.5,14.580253302440804,5.969305287951849,1.0,2.0,293.7060000000001,1.0,4.0,4.0,3.117400000000001,2.0,1.0,0.1428571428571428
53223802,C1=CN=CC(=C1C(=O)O)C2=CC(=CC(=C2)F)C(=O)O,-0.4776377490846775,0.5789473684210527,10.213054789681411,11.9386105759037,1.0,2.0,261.208,2.0,3.0,3.0,2.2841,2.0,1.0,0.0
53223818,C1=CC(=C(C=C1C2=NC=CC(=C2)C(=O)O)F)C(=O)O,-0.4776376503037619,0.5789473684210527,10.213054789681411,11.9386105759037,1.0,2.0,261.208,2.0,3.0,3.0,2.2841,2.0,1.0,0.0
